-2181, 0.00181592, -0.335894, 0, 0, 0, -7.4678e-06, 20325
-2161, 0.00554682, -0.344128, 0, 0, 0, -0.000119271, 21005
-2041, -0.000628313, -0.275621, 0, 0, 0, 0.000167428, 19761
-2031, -0.0127116, -0.470707, 0, 0, 0, 0.00046272, 17949
-2021, 0.00308941, -0.279115, 0, 0, 0, -0.000155526, 19364
2162, 0.0137572, -0.28137, 0, 0, 0, -3.70324e-05, 9452
