-2181, 0.00358086, 0.0875466, 0, 0, 0, 7.38235e-05, 20325
-2161, 0.00352557, 0.0857815, 0, 0, 0, 7.30841e-05, 21005
-2041, 0.00358831, 0.0891461, 0, 0, 0, 7.55189e-05, 19761
-2031, 0.00380411, 0.0934704, 0, 0, 0, 7.7531e-05, 17949
-2021, 0.00374687, 0.0906432, 0, 0, 0, 7.93545e-05, 19364
2162, 0.00559653, 0.132327, 0, 0, 0, 0.000186602, 9452
